X4PP;City;Municipality;Province
8936;Leeuwarden;Leeuwarden;Friesland
8937;Leeuwarden;Leeuwarden;Friesland
8938;Leeuwarden;Leeuwarden;Friesland
8939;Leeuwarden;Leeuwarden;Friesland
8941;Leeuwarden;Leeuwarden;Friesland
9000;Grou;Leeuwarden;Friesland
9001;Grou;Leeuwarden;Friesland
9003;Warten;Leeuwarden;Friesland
9004;Warstiens;Leeuwarden;Friesland
9005;Wergea;Leeuwarden;Friesland
9006;Eagum;Leeuwarden;Friesland
9007;Idaerd;Leeuwarden;Friesland
9008;Reduzum;Leeuwarden;Friesland
9009;Friens;Leeuwarden;Friesland
9011;Jirnsum;Leeuwarden;Friesland
9079;Lekkum;Leeuwarden;Friesland
9081;Lekkum;Leeuwarden;Friesland
9082;Miedum;Leeuwarden;Friesland
9083;Snakkerburen;Leeuwarden;Friesland
9084;Goutum;Leeuwarden;Friesland
9085;Teerns;Leeuwarden;Friesland
9086;Hempens;Leeuwarden;Friesland
9087;Swichum;Leeuwarden;Friesland
9088;Wirdum;Leeuwarden;Friesland
9089;Wytgaard;Leeuwarden;Friesland
9050;Stiens;Leeuwarderadeel;Friesland
9051;Stiens;Leeuwarderadeel;Friesland
9053;Feinsum;Leeuwarderadeel;Friesland
9054;Hijum;Leeuwarderadeel;Friesland
9055;Britsum;Leeuwarderadeel;Friesland
9056;Koarnjum;Leeuwarderadeel;Friesland
9057;Jelsum;Leeuwarderadeel;Friesland
9071;Alde Leie;Leeuwarderadeel;Friesland
2300;Leiden;Leiden;Zuid-Holland
2301;Leiden;Leiden;Zuid-Holland
2302;Leiden;Leiden;Zuid-Holland
2303;Leiden;Leiden;Zuid-Holland
2311;Leiden;Leiden;Zuid-Holland
2312;Leiden;Leiden;Zuid-Holland
2313;Leiden;Leiden;Zuid-Holland
2314;Leiden;Leiden;Zuid-Holland
2315;Leiden;Leiden;Zuid-Holland
2316;Leiden;Leiden;Zuid-Holland
2317;Leiden;Leiden;Zuid-Holland
2318;Leiden;Leiden;Zuid-Holland
2321;Leiden;Leiden;Zuid-Holland
2322;Leiden;Leiden;Zuid-Holland
2323;Leiden;Leiden;Zuid-Holland
2331;Leiden;Leiden;Zuid-Holland
2332;Leiden;Leiden;Zuid-Holland
2333;Leiden;Leiden;Zuid-Holland
2334;Leiden;Leiden;Zuid-Holland
2350;Leiderdorp;Leiderdorp;Zuid-Holland
2351;Leiderdorp;Leiderdorp;Zuid-Holland
2352;Leiderdorp;Leiderdorp;Zuid-Holland
2353;Leiderdorp;Leiderdorp;Zuid-Holland
2260;Leidschendam;Leidschendam-Voorburg;Zuid-Holland
2261;Leidschendam;Leidschendam-Voorburg;Zuid-Holland
2262;Leidschendam;Leidschendam-Voorburg;Zuid-Holland
2263;Leidschendam;Leidschendam-Voorburg;Zuid-Holland
2264;Leidschendam;Leidschendam-Voorburg;Zuid-Holland
2265;Leidschendam;Leidschendam-Voorburg;Zuid-Holland
2266;Leidschendam;Leidschendam-Voorburg;Zuid-Holland
2267;Leidschendam;Leidschendam-Voorburg;Zuid-Holland
2270;Voorburg;Leidschendam-Voorburg;Zuid-Holland
2271;Voorburg;Leidschendam-Voorburg;Zuid-Holland
2272;Voorburg;Leidschendam-Voorburg;Zuid-Holland
2273;Voorburg;Leidschendam-Voorburg;Zuid-Holland
2274;Voorburg;Leidschendam-Voorburg;Zuid-Holland
2275;Voorburg;Leidschendam-Voorburg;Zuid-Holland
8200;Lelystad;Lelystad;Flevoland
8202;Lelystad;Lelystad;Flevoland
8203;Lelystad;Lelystad;Flevoland
8211;Lelystad;Lelystad;Flevoland
8212;Lelystad;Lelystad;Flevoland
8218;Lelystad;Lelystad;Flevoland
8219;Lelystad;Lelystad;Flevoland
8221;Lelystad;Lelystad;Flevoland
8222;Lelystad;Lelystad;Flevoland
8223;Lelystad;Lelystad;Flevoland
8224;Lelystad;Lelystad;Flevoland
8225;Lelystad;Lelystad;Flevoland
8226;Lelystad;Lelystad;Flevoland
8231;Lelystad;Lelystad;Flevoland
8232;Lelystad;Lelystad;Flevoland
8233;Lelystad;Lelystad;Flevoland
8239;Lelystad;Lelystad;Flevoland
8241;Lelystad;Lelystad;Flevoland
8242;Lelystad;Lelystad;Flevoland
8243;Lelystad;Lelystad;Flevoland
8244;Lelystad;Lelystad;Flevoland
8245;Lelystad;Lelystad;Flevoland
6011;Ell;Leudal;Limburg
6012;Haler;Leudal;Limburg
6013;Hunsel;Leudal;Limburg
6014;Ittervoort;Leudal;Limburg
6015;Neeritter;Leudal;Limburg
6037;Kelpen-Oler;Leudal;Limburg
6080;Haelen;Leudal;Limburg
6081;Haelen;Leudal;Limburg
6082;Buggenum;Leudal;Limburg
6083;Nunhem;Leudal;Limburg
6085;Horn;Leudal;Limburg
6086;Neer;Leudal;Limburg
6088;Roggel;Leudal;Limburg
6089;Heibloem;Leudal;Limburg
6093;Heythuysen;Leudal;Limburg
6095;Baexem;Leudal;Limburg
6096;Grathem;Leudal;Limburg
3791;Achterveld;Leusden;Utrecht
3830;Leusden;Leusden;Utrecht
3831;Leusden;Leusden;Utrecht
3832;Leusden;Leusden;Utrecht
3833;Leusden;Leusden;Utrecht
3834;Leusden;Leusden;Utrecht
3835;Stoutenburg;Leusden;Utrecht
4147;Asperen;Lingewaal;Gelderland
4161;Heukelum;Lingewaal;Gelderland
4170;Herwijnen;Lingewaal;Gelderland
4171;Herwijnen;Lingewaal;Gelderland
4211;Spijk;Lingewaal;Gelderland
4212;Spijk;Lingewaal;Gelderland
4214;Vuren;Lingewaal;Gelderland
6680;Bemmel;Lingewaard;Gelderland
6681;Bemmel;Lingewaard;Gelderland
6684;Ressen;Lingewaard;Gelderland
6685;Haalderen;Lingewaard;Gelderland
6686;Doornenburg;Lingewaard;Gelderland
6687;Angeren;Lingewaard;Gelderland
6690;Gendt;Lingewaard;Gelderland
6691;Gendt;Lingewaard;Gelderland
6850;Huissen;Lingewaard;Gelderland
6851;Huissen;Lingewaard;Gelderland
6852;Huissen;Lingewaard;Gelderland
2160;Lisse;Lisse;Zuid-Holland
2161;Lisse;Lisse;Zuid-Holland
2162;Lisse;Lisse;Zuid-Holland
2163;Lisse;Lisse;Zuid-Holland
8635;Boazum;Littenseradiel;Friesland
8636;Britswert;Littenseradiel;Friesland
8637;Britswert;Littenseradiel;Friesland
8641;Rien;Littenseradiel;Friesland
8642;Lytsewierrum;Littenseradiel;Friesland
8730;Wommels;Littenseradiel;Friesland
8731;Britswert;Littenseradiel;Friesland
8732;Jorwert;Littenseradiel;Friesland
8733;Iens;Littenseradiel;Friesland
8734;Easterein;Littenseradiel;Friesland
8735;Itens;Littenseradiel;Friesland
8736;Reahûs;Littenseradiel;Friesland
8737;Hidaard;Littenseradiel;Friesland
8830;Winsum;Littenseradiel;Friesland
8831;Britswert;Littenseradiel;Friesland
8832;Húns;Littenseradiel;Friesland
8833;Leons;Littenseradiel;Friesland
8834;Baard;Littenseradiel;Friesland
8835;Easterlittens;Littenseradiel;Friesland
8841;Baaium;Littenseradiel;Friesland
8842;Kûbaard;Littenseradiel;Friesland
8843;Boazum;Littenseradiel;Friesland
8844;Hinnaard;Littenseradiel;Friesland
8845;Waaksens;Littenseradiel;Friesland
9021;Boazum;Littenseradiel;Friesland
9022;Mantgum;Littenseradiel;Friesland
9023;Jorwert;Littenseradiel;Friesland
9024;Baard;Littenseradiel;Friesland
9025;Bears;Littenseradiel;Friesland
9026;Bears;Littenseradiel;Friesland
9027;Hilaard;Littenseradiel;Friesland
9950;Winsum;Littenseradiel;Groningen
1250;Laren;Lochem;Noord-Holland
7210;Eefde;Lochem;Gelderland
7211;Eefde;Lochem;Gelderland
7213;Gorssel;Lochem;Gelderland
7214;Epse;Lochem;Gelderland
7215;Joppe;Lochem;Gelderland
7216;Kring van Dorth;Lochem;Gelderland
7217;Harfsen;Lochem;Gelderland
7218;Almen;Lochem;Gelderland
7240;Lochem;Lochem;Gelderland
7241;Lochem;Lochem;Gelderland
7242;Lochem;Lochem;Gelderland
7244;Barchem;Lochem;Gelderland
7245;Laren;Lochem;Gelderland
5170;Kaatsheuvel;Loon op Zand;Noord-Brabant
5171;Kaatsheuvel;Loon op Zand;Noord-Brabant
5172;Kaatsheuvel;Loon op Zand;Noord-Brabant
5175;Loon op Zand;Loon op Zand;Noord-Brabant
5176;De Moer;Loon op Zand;Noord-Brabant
3405;Benschop;Lopik;Utrecht
3410;Lopik;Lopik;Utrecht
3411;Benschop;Lopik;Utrecht
3412;Lopikerkapel;Lopik;Utrecht
3413;Jaarsveld;Lopik;Utrecht
3415;Polsbroek;Lopik;Utrecht
9911;Oosterwijtwerd;Loppersum;Groningen
9912;Leermens;Loppersum;Groningen
9913;Eenum;Loppersum;Groningen
9914;Zeerijp;Loppersum;Groningen
9915;Leermens;Loppersum;Groningen
9917;Wirdum Gn;Loppersum;Groningen
9918;Garrelsweer;Loppersum;Groningen
9919;Garsthuizen;Loppersum;Groningen
9921;Stedum;Loppersum;Groningen
9922;Westeremden;Loppersum;Groningen
9923;Garsthuizen;Loppersum;Groningen
9924;Startenhuizen;Loppersum;Groningen
9987;Zijldijk;Loppersum;Groningen
9990;Middelstum;Loppersum;Groningen
9991;Middelstum;Loppersum;Groningen
9992;Huizinge;Loppersum;Groningen
9993;Middelstum;Loppersum;Groningen
9994;Toornwerd;Loppersum;Groningen
6640;Beuningen;Losser;Gelderland
7580;Losser;Losser;Overijssel
7581;Losser;Losser;Overijssel
7582;Losser;Losser;Overijssel
7585;Glane;Losser;Overijssel
7586;Overdinkel;Losser;Overijssel
7587;de Lutte;Losser;Overijssel
7588;Beuningen;Losser;Overijssel
5320;Hedel;Maasdriel;Gelderland
5321;Hedel;Maasdriel;Gelderland
5324;Ammerzoden;Maasdriel;Gelderland
5325;Well;Maasdriel;Gelderland
5327;Hurwenen;Maasdriel;Gelderland
5330;Kerkdriel;Maasdriel;Gelderland
5331;Kerkdriel;Maasdriel;Gelderland
5333;Hoenzadriel;Maasdriel;Gelderland
5334;Velddriel;Maasdriel;Gelderland
5335;Alem;Maasdriel;Gelderland
6624;Heerewaarden;Maasdriel;Gelderland
6017;Thorn;Maasgouw;Limburg
6019;Wessem;Maasgouw;Limburg
6050;Maasbracht;Maasgouw;Limburg
6051;Maasbracht;Maasgouw;Limburg
6067;Linne;Maasgouw;Limburg
6097;Heel;Maasgouw;Limburg
6099;Beegden;Maasgouw;Limburg
6107;Stevensweert;Maasgouw;Limburg
6109;Ohé en Laak;Maasgouw;Limburg
3140;Maassluis;Maassluis;Zuid-Holland
3141;Maassluis;Maassluis;Zuid-Holland
3142;Maassluis;Maassluis;Zuid-Holland
3143;Maassluis;Maassluis;Zuid-Holland
3144;Maassluis;Maassluis;Zuid-Holland
3145;Maassluis;Maassluis;Zuid-Holland
3146;Maassluis;Maassluis;Zuid-Holland
3147;Maassluis;Maassluis;Zuid-Holland
6200;Maastricht;Maastricht;Limburg
6201;Maastricht;Maastricht;Limburg
6202;Maastricht;Maastricht;Limburg
6203;Maastricht;Maastricht;Limburg
6211;Maastricht;Maastricht;Limburg
6212;Maastricht;Maastricht;Limburg
6213;Maastricht;Maastricht;Limburg
6214;Maastricht;Maastricht;Limburg
6215;Maastricht;Maastricht;Limburg
6216;Maastricht;Maastricht;Limburg
6217;Maastricht;Maastricht;Limburg
6218;Maastricht;Maastricht;Limburg
6219;Maastricht;Maastricht;Limburg
6221;Maastricht;Maastricht;Limburg
6222;Maastricht;Maastricht;Limburg
6223;Maastricht;Maastricht;Limburg
6224;Maastricht;Maastricht;Limburg
6225;Maastricht;Maastricht;Limburg
6226;Maastricht;Maastricht;Limburg
6227;Maastricht;Maastricht;Limburg
6228;Maastricht;Maastricht;Limburg
6229;Maastricht;Maastricht;Limburg
9361;Boerakker;Marum;Groningen
9362;Boerakker;Marum;Groningen
9363;De Wilp;Marum;Groningen
9364;Nuis;Marum;Groningen
9365;Niebert;Marum;Groningen
9366;Jonkersvaart;Marum;Groningen
9367;De Wilp;Marum;Groningen
9824;Noordwijk;Marum;Groningen
9825;Lucaswolde;Marum;Groningen
1619;Andijk;Medemblik;Noord-Holland
1654;Benningbroek;Medemblik;Noord-Holland
1655;Sijbekarspel;Medemblik;Noord-Holland
1658;Lambertschaag;Medemblik;Noord-Holland
1670;Medemblik;Medemblik;Noord-Holland
1671;Medemblik;Medemblik;Noord-Holland
1674;Opperdoes;Medemblik;Noord-Holland
1676;Twisk;Medemblik;Noord-Holland
1678;Oostwoud;Medemblik;Noord-Holland
1679;Midwoud;Medemblik;Noord-Holland
1681;Zwaagdijk-Oost;Medemblik;Noord-Holland
1682;Zwaagdijk-Oost;Medemblik;Noord-Holland
1683;Zwaagdijk-Oost;Medemblik;Noord-Holland
1684;Zwaagdijk-Oost;Medemblik;Noord-Holland
1685;Zwaagdijk-West;Medemblik;Noord-Holland
1686;Zwaagdijk-West;Medemblik;Noord-Holland
1687;Wognum;Medemblik;Noord-Holland
1688;Nibbixwoud;Medemblik;Noord-Holland
1691;Hauwert;Medemblik;Noord-Holland
1692;Hauwert;Medemblik;Noord-Holland
1693;Wervershoof;Medemblik;Noord-Holland
3261;Meerssen;Meerssen;Zuid-Holland
6230;Meerssen;Meerssen;Limburg
6231;Meerssen;Meerssen;Limburg
6235;Meerssen;Meerssen;Limburg
6237;Moorveld;Meerssen;Limburg
6240;Bunde;Meerssen;Limburg
6241;Bunde;Meerssen;Limburg
6243;Geulle;Meerssen;Limburg
8816;Skingen;Menameradiel;Friesland
9031;Boksum;Menameradiel;Friesland
9032;Blessum;Menameradiel;Friesland
9033;Deinum;Menameradiel;Friesland
9034;Marsum;Menameradiel;Friesland
9035;Dronryp;Menameradiel;Friesland
9036;Menaam;Menameradiel;Friesland
9037;Slappeterp;Menameradiel;Friesland
9038;Ingelum;Menameradiel;Friesland
9040;Berltsum;Menameradiel;Friesland
9041;Berltsum;Menameradiel;Friesland
9043;Wier;Menameradiel;Friesland
9044;Bitgum;Menameradiel;Friesland
9045;Bitgummole;Menameradiel;Friesland
1;Menameradiel;Menameradiel;Friesland
9633;Tripscompagnie;Menterwolde;Groningen
9635;Noordbroek;Menterwolde;Groningen
9636;Noordbroek;Menterwolde;Groningen
9649;Muntendam;Menterwolde;Groningen
9651;Meeden;Menterwolde;Groningen
7940;Meppel;Meppel;Drenthe
7941;Meppel;Meppel;Drenthe
7942;Meppel;Meppel;Drenthe
7943;Meppel;Meppel;Drenthe
7944;Meppel;Meppel;Drenthe
7948;Meppel;Meppel;Drenthe
7949;Rogat;Meppel;Drenthe
7965;Broekhuizen;Meppel;Drenthe
7966;De Schiphorst;Meppel;Drenthe
4330;Middelburg;Middelburg;Zeeland
4331;Middelburg;Middelburg;Zeeland
4332;Middelburg;Middelburg;Zeeland
4333;Middelburg;Middelburg;Zeeland
4334;Middelburg;Middelburg;Zeeland
4335;Middelburg;Middelburg;Zeeland
4336;Middelburg;Middelburg;Zeeland
4337;Middelburg;Middelburg;Zeeland
4338;Middelburg;Middelburg;Zeeland
4339;Middelburg;Middelburg;Zeeland
4340;Arnemuiden;Middelburg;Zeeland
4341;Arnemuiden;Middelburg;Zeeland
2635;Den Hoorn;Midden-Delfland;Zuid-Holland
2636;Schipluiden;Midden-Delfland;Zuid-Holland
3155;Maasland;Midden-Delfland;Zuid-Holland
7928;Stuifzand;Midden-Drenthe;Drenthe
7937;Tiendeveen;Midden-Drenthe;Drenthe
7938;Nieuw-Balinge;Midden-Drenthe;Drenthe
9410;Beilen;Midden-Drenthe;Drenthe
9411;Beilen;Midden-Drenthe;Drenthe
9412;Beilen;Midden-Drenthe;Drenthe
9413;Beilen;Midden-Drenthe;Drenthe
9414;Hooghalen;Midden-Drenthe;Drenthe
9415;Hijken;Midden-Drenthe;Drenthe
9416;Oranje;Midden-Drenthe;Drenthe
9417;Spier;Midden-Drenthe;Drenthe
9418;Wijster;Midden-Drenthe;Drenthe
9419;Drijber;Midden-Drenthe;Drenthe
9420;Bovensmilde;Midden-Drenthe;Drenthe
9421;Bovensmilde;Midden-Drenthe;Drenthe
9423;Hoogersmilde;Midden-Drenthe;Drenthe
9430;Westerbork;Midden-Drenthe;Drenthe
9431;Westerbork;Midden-Drenthe;Drenthe
9432;Zuidveld;Midden-Drenthe;Drenthe
9433;Zwiggelte;Midden-Drenthe;Drenthe
9434;Eursinge;Midden-Drenthe;Drenthe
9435;Bruntinge;Midden-Drenthe;Drenthe
9436;Mantinge;Midden-Drenthe;Drenthe
9437;Balinge;Midden-Drenthe;Drenthe
9438;Garminge;Midden-Drenthe;Drenthe
9439;Mantinge;Midden-Drenthe;Drenthe
9441;Orvelte;Midden-Drenthe;Drenthe
9442;Elp;Midden-Drenthe;Drenthe
5450;Mill;Mill en Sint Hubert;Noord-Brabant
5451;Mill;Mill en Sint Hubert;Noord-Brabant
5453;Langenboom;Mill en Sint Hubert;Noord-Brabant
5454;Sint Hubert;Mill en Sint Hubert;Noord-Brabant
5455;Wilbertoord;Mill en Sint Hubert;Noord-Brabant
6566;Millingen aan de Rijn;Millingen aan de Rijn;Gelderland
4671;Heijningen;Moerdijk;Noord-Brabant
4758;Standdaarbuiten;Moerdijk;Noord-Brabant
4759;Noordhoek;Moerdijk;Noord-Brabant
4760;Zevenbergen;Moerdijk;Noord-Brabant
4761;Zevenbergen;Moerdijk;Noord-Brabant
4762;Zevenbergen;Moerdijk;Noord-Brabant
4765;Zevenbergschen Hoek;Moerdijk;Noord-Brabant
4771;Langeweg;Moerdijk;Noord-Brabant
4772;Langeweg;Moerdijk;Noord-Brabant
4780;Moerdijk;Moerdijk;Noord-Brabant
4781;Moerdijk;Moerdijk;Noord-Brabant
4782;Moerdijk;Moerdijk;Noord-Brabant
4790;Klundert;Moerdijk;Noord-Brabant
4791;Klundert;Moerdijk;Noord-Brabant
4793;Fijnaart;Moerdijk;Noord-Brabant
4794;Heijningen;Moerdijk;Noord-Brabant
4796;Oudemolen;Moerdijk;Noord-Brabant
4797;Willemstad;Moerdijk;Noord-Brabant
2957;Nieuw-Lekkerland;Molenwaard;Zuid-Holland
2959;Streefkerk;Molenwaard;Zuid-Holland
2960;Kinderdijk;Molenwaard;Zuid-Holland
2961;Kinderdijk;Molenwaard;Zuid-Holland
2964;Groot-Ammers;Molenwaard;Zuid-Holland
2965;Nieuwpoort;Molenwaard;Zuid-Holland
2967;Langerak;Molenwaard;Zuid-Holland
2968;Waal;Molenwaard;Zuid-Holland
2969;Oud-Alblas;Molenwaard;Zuid-Holland
2970;Bleskensgraaf ca;Molenwaard;Zuid-Holland
2971;Bleskensgraaf ca;Molenwaard;Zuid-Holland
2973;Molenaarsgraaf;Molenwaard;Zuid-Holland
2974;Brandwijk;Molenwaard;Zuid-Holland
2975;Ottoland;Molenwaard;Zuid-Holland
2977;Goudriaan;Molenwaard;Zuid-Holland
3366;Wijngaarden;Molenwaard;Zuid-Holland
6940;Didam;Montferland;Gelderland
6941;Didam;Montferland;Gelderland
6942;Didam;Montferland;Gelderland
7035;Kilder;Montferland;Gelderland
7036;Loerbeek;Montferland;Gelderland
7038;Zeddam;Montferland;Gelderland
7039;Stokkum;Montferland;Gelderland
7040;'s-Heerenberg;Montferland;Gelderland
7041;'s-Heerenberg;Montferland;Gelderland
7044;Lengel;Montferland;Gelderland
7045;Azewijn;Montferland;Gelderland
7046;Vethuizen;Montferland;Gelderland
7047;Braamt;Montferland;Gelderland
7048;Wijnbergen;Montferland;Gelderland
3417;Montfoort;Montfoort;Utrecht
3460;Linschoten;Montfoort;Utrecht
3461;Linschoten;Montfoort;Utrecht
6584;Molenhoek;Mook en Middelaar;Limburg
6585;Mook;Mook en Middelaar;Limburg
6586;Plasmolen;Mook en Middelaar;Limburg
6587;Middelaar;Mook en Middelaar;Limburg
1398;Muiden;Muiden;Noord-Holland
1399;Muiderberg;Muiden;Noord-Holland
1410;Naarden;Naarden;Noord-Holland
1411;Naarden;Naarden;Noord-Holland
1412;Naarden;Naarden;Noord-Holland
4040;Kesteren;Neder-Betuwe;Gelderland
4041;Kesteren;Neder-Betuwe;Gelderland
4043;Opheusden;Neder-Betuwe;Gelderland
4050;Ochten;Neder-Betuwe;Gelderland
4051;Kesteren;Neder-Betuwe;Gelderland
4053;IJzendoorn;Neder-Betuwe;Gelderland
4054;Echteld;Neder-Betuwe;Gelderland
6669;Dodewaard;Neder-Betuwe;Gelderland
2930;Krimpen aan de Lek;Nederlek;Zuid-Holland
2931;Krimpen aan de Lek;Nederlek;Zuid-Holland
2940;Lekkerkerk;Nederlek;Zuid-Holland
2941;Lekkerkerk;Nederlek;Zuid-Holland
6030;Nederweert;Nederweert;Limburg
6031;Nederweert;Nederweert;Limburg
6034;Nederweert-Eind;Nederweert;Limburg
6035;Ospel;Nederweert;Limburg
6091;Leveroy;Nederweert;Limburg
6092;Leveroy;Nederweert;Limburg
4060;Ophemert;Neerijnen;Gelderland
4061;Ophemert;Neerijnen;Gelderland
4063;Heesselt;Neerijnen;Gelderland
4064;Ophemert;Neerijnen;Gelderland
4174;Haaften;Neerijnen;Gelderland
4175;Haaften;Neerijnen;Gelderland
4176;Tuil;Neerijnen;Gelderland
4180;Waardenburg;Neerijnen;Gelderland
4181;Neerijnen;Neerijnen;Gelderland
4182;Neerijnen;Neerijnen;Gelderland
4184;Est;Neerijnen;Gelderland
4185;Est;Neerijnen;Gelderland
3430;Nieuwegein;Nieuwegein;Utrecht
3431;Nieuwegein;Nieuwegein;Utrecht
3432;Nieuwegein;Nieuwegein;Utrecht
3433;Nieuwegein;Nieuwegein;Utrecht
3434;Nieuwegein;Nieuwegein;Utrecht
3435;Nieuwegein;Nieuwegein;Utrecht
3436;Nieuwegein;Nieuwegein;Utrecht
3437;Nieuwegein;Nieuwegein;Utrecht
3438;Nieuwegein;Nieuwegein;Utrecht
3439;Nieuwegein;Nieuwegein;Utrecht
1428;Vrouwenakker;Nieuwkoop;Zuid-Holland
2420;Nieuwkoop;Nieuwkoop;Zuid-Holland
2421;Nieuwkoop;Nieuwkoop;Zuid-Holland
2430;Noorden;Nieuwkoop;Zuid-Holland
2431;Noorden;Nieuwkoop;Zuid-Holland
2432;Noorden;Nieuwkoop;Zuid-Holland
2435;Zevenhoven;Nieuwkoop;Zuid-Holland
2440;Nieuwveen;Nieuwkoop;Zuid-Holland
2441;Nieuwveen;Nieuwkoop;Zuid-Holland
2460;Ter Aar;Nieuwkoop;Zuid-Holland
2461;Ter Aar;Nieuwkoop;Zuid-Holland
3652;Woerdense Verlaat;Nieuwkoop;Zuid-Holland
3653;Woerdense Verlaat;Nieuwkoop;Zuid-Holland
3860;Nijkerk;Nijkerk;Gelderland
3861;Nijkerk;Nijkerk;Gelderland
3863;Nijkerk;Nijkerk;Gelderland
3864;Nijkerkerveen;Nijkerk;Gelderland
3868;Nijkerk;Nijkerk;Gelderland
3870;Hoevelaken;Nijkerk;Gelderland
3871;Hoevelaken;Nijkerk;Gelderland
6500;Nijmegen;Nijmegen;Gelderland
6501;Nijmegen;Nijmegen;Gelderland
6503;Nijmegen;Nijmegen;Gelderland
6504;Nijmegen;Nijmegen;Gelderland
6511;Nijmegen;Nijmegen;Gelderland
6512;Nijmegen;Nijmegen;Gelderland
6515;Nijmegen;Nijmegen;Gelderland
6521;Nijmegen;Nijmegen;Gelderland
6522;Nijmegen;Nijmegen;Gelderland
6523;Nijmegen;Nijmegen;Gelderland
6524;Nijmegen;Nijmegen;Gelderland
6525;Nijmegen;Nijmegen;Gelderland
6531;Nijmegen;Nijmegen;Gelderland
6532;Nijmegen;Nijmegen;Gelderland
6533;Nijmegen;Nijmegen;Gelderland
6534;Nijmegen;Nijmegen;Gelderland
6535;Nijmegen;Nijmegen;Gelderland
6536;Nijmegen;Nijmegen;Gelderland
6537;Nijmegen;Nijmegen;Gelderland
6538;Nijmegen;Nijmegen;Gelderland
6541;Nijmegen;Nijmegen;Gelderland
6542;Nijmegen;Nijmegen;Gelderland
6543;Nijmegen;Nijmegen;Gelderland
6544;Nijmegen;Nijmegen;Gelderland
6545;Nijmegen;Nijmegen;Gelderland
6546;Nijmegen;Nijmegen;Gelderland
6663;Lent;Nijmegen;Gelderland
4484;Kortgene;Noord-Beveland;Zeeland
4485;Kats;Noord-Beveland;Zeeland
4486;Colijnsplaat;Noord-Beveland;Zeeland
4490;Wissenkerke;Noord-Beveland;Zeeland
4491;Kamperland;Noord-Beveland;Zeeland
4493;Kamperland;Noord-Beveland;Zeeland
4494;Geersdijk;Noord-Beveland;Zeeland
9300;Roden;Noordenveld;Drenthe
9301;Roden;Noordenveld;Drenthe
9302;Roden;Noordenveld;Drenthe
9304;Lieveren;Noordenveld;Drenthe
9305;Roderesch;Noordenveld;Drenthe
9306;Alteveer;Noordenveld;Drenthe
9307;Steenbergen;Noordenveld;Drenthe
9311;Nieuw-Roden;Noordenveld;Drenthe
9312;Nietap;Noordenveld;Drenthe
9313;Leutingewolde;Noordenveld;Drenthe
9314;Foxwolde;Noordenveld;Drenthe
9315;Roderwolde;Noordenveld;Drenthe
9320;Peize;Noordenveld;Drenthe
9321;Peize;Noordenveld;Drenthe
9330;Norg;Noordenveld;Drenthe
9331;Norg;Noordenveld;Drenthe
9333;Langelo;Noordenveld;Drenthe
9334;Peest;Noordenveld;Drenthe
9335;Zuidvelde;Noordenveld;Drenthe
9336;Huis ter Heide;Noordenveld;Drenthe
9337;Westervelde;Noordenveld;Drenthe
9341;Veenhuizen;Noordenveld;Drenthe
9342;Een;Noordenveld;Drenthe
9343;Een-West;Noordenveld;Drenthe
9351;Nietap;Noordenveld;Groningen
8300;Emmeloord;Noordoostpolder;Flevoland
8301;Emmeloord;Noordoostpolder;Flevoland
8302;Emmeloord;Noordoostpolder;Flevoland
8303;Emmeloord;Noordoostpolder;Flevoland
8304;Emmeloord;Noordoostpolder;Flevoland
8305;Emmeloord;Noordoostpolder;Flevoland
8307;Ens;Noordoostpolder;Flevoland
8308;Emmeloord;Noordoostpolder;Flevoland
8309;Tollebeek;Noordoostpolder;Flevoland
8311;Tollebeek;Noordoostpolder;Flevoland
8312;Espel;Noordoostpolder;Flevoland
8313;Rutten;Noordoostpolder;Flevoland
8314;Bant;Noordoostpolder;Flevoland
8315;Luttelgeest;Noordoostpolder;Flevoland
8316;Marknesse;Noordoostpolder;Flevoland
8317;Kraggenburg;Noordoostpolder;Flevoland
8319;Schokland;Noordoostpolder;Flevoland
2200;Noordwijk;Noordwijk;Zuid-Holland
2201;Noordwijk;Noordwijk;Zuid-Holland
2202;Noordwijk;Noordwijk;Zuid-Holland
2203;Noordwijk;Noordwijk;Zuid-Holland
2204;Noordwijk;Noordwijk;Zuid-Holland
2190;De Zilk;Noordwijkerhout;Zuid-Holland
2191;De Zilk;Noordwijkerhout;Zuid-Holland
2210;Noordwijkerhout;Noordwijkerhout;Zuid-Holland
2211;Noordwijkerhout;Noordwijkerhout;Zuid-Holland
5670;Nuenen;Nuenen, Gerwen en Nederwetten;Noord-Brabant
5671;Nuenen;Nuenen, Gerwen en Nederwetten;Noord-Brabant
5672;Nuenen;Nuenen, Gerwen en Nederwetten;Noord-Brabant
5673;Nuenen;Nuenen, Gerwen en Nederwetten;Noord-Brabant
5674;Nuenen;Nuenen, Gerwen en Nederwetten;Noord-Brabant
8070;Nunspeet;Nunspeet;Gelderland
8071;Nunspeet;Nunspeet;Gelderland
8072;Nunspeet;Nunspeet;Gelderland
8075;Elspeet;Nunspeet;Gelderland
8076;Nunspeet;Nunspeet;Gelderland
8077;Hulshorst;Nunspeet;Gelderland
6333;Schimmert;Nuth;Limburg
6336;Hulsberg;Nuth;Limburg
6360;Nuth;Nuth;Limburg
6361;Nuth;Nuth;Limburg
6363;Wijnandsrade;Nuth;Limburg
2340;Oegstgeest;Oegstgeest;Zuid-Holland
